id,value
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {ESCISION DE LESION O TEJIDO DE MENINGES CEREBRALES},4
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {ESCISION DE LESION O TEJIDO EN CRANEO},85
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {ESCISION O ABLACION DE LESION O TEJIDO CEREBRAL},126
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {INCISION DE CEREBRO Y MENINGES CEREBRALES},76
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {INCISION DE CRANEO},19
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {PROCEDIMIENTOS EN TALAMO Y GLOBO PALIDO},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN CRANEO CEREBRO Y MENINGES CEREBRALES} SubGrupo: {RESECCION DE LРЈBULOS CEREBRALES (LOBECTOMРIA)},12
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {CORDOTOMРIA},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {DERIVACION ESPINAL},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {DIVISION DE RAРIZ DE NERVIO INTRAESPINAL},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {ESCISION O ABLACION DE LESION DE LA MEDULA ESPINAL O DE MENINGES ESPINALES},7
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {EXPLORACION Y DESCOMPRESION DE ESTRUCTURAS DEL CANAL RAQUIDEO},139
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {INYECCION DE AGENTE DESTRUCTIVO EN EL CANAL ESPINAL},1
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {LISIS DE ADHERENCIAS DE MEDULA ESPINAL Y RAРICES DE NERVIOS ESPINALES},5
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {OTROS PROCEDIMIENTOS EN ARTICULACION},143
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {OTROS PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO},69
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN LA MEDULA ESPINAL O ESTRUCTURAS DEL CANAL RAQUРIDEO},358
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN MEDULA ESPINAL Y ESTRUCTURAS DEL CANAL RAQUРIDEO} SubGrupo: {PROCEDIMIENTOS PLASTICOS EN ESTRUCTURAS DEL CANAL RAQUРIDEO},18
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {ABLACION DE NERVIOS CRANEALES Y PERIFERICOS},165
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {INCISION DIVISION Y ESCISION DE NERVIOS CRANEALES Y PERIFERICOS},79
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {INJERTOS O PLASTIAS DE NERVIOS CRANEALES O PERIFERICOS},2
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {INYECCION DENTRO DE NERVIO CRANEAL O PERIFERICO},215
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {LISIS DE ADHERENCIAS O DESCOMPRESIONES DE NERVIOS CRANEALES O PERIFERICOS},153
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN SISTEMA NERVIOSO PERIFERICO},30
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {SUTURA DE NERVIOS CRANEALES Y PERIFERICOS},94
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS CRANEALES Y PERIFERICOS} SubGrupo: {TRANSPOSICIONES DE NERVIOS CRANEALES O PERIFERICOS},11
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS O GANGLIOS SIMPATICOS} SubGrupo: {INYECCIONES EN NERVIOS O GANGLIOS SIMPATICOS},363
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS O GANGLIOS SIMPATICOS} SubGrupo: {NEURORRAFIAS DE NERVIOSO GANGLIOS SIMPATICOS},18
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS O GANGLIOS SIMPATICOS} SubGrupo: {OTROS PROCEDIMIENTOS EN NERVIOS O GANGLIOS SIMPATICOS},11
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA NERVIOSO} Grupo: {PROCEDIMIENTOS EN NERVIOS O GANGLIOS SIMPATICOS} SubGrupo: {SIMPATECTOMРIA},57
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {APLICACION DE DISPOSITIVO EXTERNO DE FIJACION},269
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {EXTRACCION DE DISPOSITIVO IMPLANTADO O CUERPO EXTRAÑO EN HUESO},1299
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {FIJACION INTERNA DE HUESO SIN REDUCCION DE FRACTURA},72
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {INJERTO РЈSEO (AUTРЈLOGO HETERРЈLOGO)},342
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {PROCEDIMIENTO DE ALARGAMIENTO DE EXTREMIDADES},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {PROCEDIMIENTOS DE ACORTAMIENTO DE EXTREMIDADES},74
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {AMPUTACION DE MIEMBRO INFERIOR},100
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {AMPUTACION DE MIEMBRO SUPERIOR},36
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {OTROS PROCEDIMIENTOS EN EL SISTEMA OSTEOMUSCULAR},94
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {REIMPLANTE DE EXTREMIDAD},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {REMODELACION (RECONSTRUCCION) (REVISION) DEL MUРÑON DE AMPUTACION},50
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTRODESIS DE OTRA ARTICULACION},69
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTRODESIS DE PIE Y TOBILLO},40
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTRODESIS O FUSION ESPINAL},198
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA DE CADERA RODILLA Y TOBILLO},1055
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA DE PIE Y ARTEJOS},9
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA Y REPARACIONES DE MUРÑECA MANO Y DEDOS},1053
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA Y REPARACION DE HOMBRO Y CODO},280
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {OTROS PROCEDIMIENTOS EN ARTICULACIONES},971
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {REEMPLAZO ARTICULAR EN EXTREMIDADES INFERIORES},155
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {ARTROSCOPIA},18
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {BIOPSIA DE ESTRUCTURAS ARTICULARES},5
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {DIVISION DE CAPSULA O LIGAMENTO O CARTРILAGO ARTICULAR},83
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {ESCISION DE CARTРILAGO SEMILUNAR DE RODILLA},362
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {ESCISION O ABLACIONDE DISCO INTERVERTEBRAL},124
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {INCISION Y ESCISION DE ESTRUCTURAS DE ARTICULACION},324
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {OTRA ARTROTOMРIA NO CLASIFICADA BAJO OTRO CONCEPTO},75
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {SINOVECTOMРIA},280
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {BIOPSIA DE HUESO Y PERIOSTIO},48
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {ESCISION LOCAL DE LESION OSEA O TEJIDO РЈSEO},63
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {ESCISION Y REPARACION DE HALLUX VALGUS (JUANETE) Y DE OTRAS DEFORMIDADES DE LOS DEDOS DEL PIE},92
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {OSTEOTOMРIA},550
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {RESECCION OSEA (OSTEOTOMРIA) PARCIAL},203
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {RESECCION OSEA (OSTEOTOMРIA) TOTAL},32
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {SECUESTRECTOMРIA DRENAJE DESBRIDAMIENTO},2254
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {TOMA DE INJERTO РЈSEO},24
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {ARTROPLASTIA TEMPOROMANDIBULAR},18
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {ESCISION LOCAL O ABLACION DE LESIONES EN HUESO FACIAL},4
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {ESCISION Y RECONSTRUCCION DE HUESOS FACIALES},32
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {INCISION DE HUESO FACIAL SIN DIVISION},152
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {OSTECTOMIA PARCIAL DE HUESO FACIAL},12
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {OTROS PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES},138
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN HUESOS Y ARTICULACIONES FACIALES},21
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {REDUCCION DE FRACTURA FACIAL},1064
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {REPARACION DE HUESO FACIAL Y PROCEDIMIENTOS DE ORTOGNATICA},219
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {BURSECTOMРIA},91
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {ESCISION DE LESION DE MUSCULO TENDON FASCIA Y BOLSA SINOVIAL},44
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {INCISION DE MUSCULO TENDON FASCIA Y BURSA},12
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {INCISION O DIVISION EN MUSCULO TENDON Y FASCIA},138
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {OTRA ESCISION DE MUSCULO TENDON Y FASCIA},78
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {OTRAS OPERACIONES PLASTICAS EN MUSCULO TENDON Y FASCIA},81
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {OTROS PROCEDIMIENTOS EN MUSCULOS TENDON FASCIA Y BURSA},558
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN MUSCULO TENDON FASCIA Y BOLSA SINOVIAL INCLUSO AQUEL DE MANO},20
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {RECONSTRUCCION DE MUSCULOS Y TENDON},149
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {SUTURAS DE MUSCULO TENDON Y FASCIA},1380
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {ESCISION DE LESION DE MUSCULO FASCIA O ENVOLTURA O VAINA DE TENDON DE MANO},55
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {INCISION DE MUSCULO TENDON Y FASCIA DE MANO},8
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {INCISION DE MUSCULO TENDON FASCIA Y BOLSA SINOVIAL DE MANO},3
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {OTRA ESCISION DE TEJIDO BLANDO DE MANO},67
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {OTROS PROCEDIMIENTOS EN MUSCULO TENDON Y FASCIA DE MANO},260
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {OTROS PROCEDIMIENTOS PLASTICOS EN MANO},168
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {PROCEDIMIENTOS PLASTICOS EN MANO CON INJERTO O IMPLANTE},25
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {RECONSTRUCCION DE DEDO PULGAR},6
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {SUTURA DE MUSCULO TENDON Y FASCIA DE MANO},710
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {TRASPLANTE DE MUSCULO Y TENDON DE MANO},47
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA},129
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA CON O SIN FIJACION INTERNA DE EPРIFISIS SEPARADA},196
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA DE FRACTURA CON FIJACION INTERNA},5395
Seccion:{PROCEDIMIENTOS QUIRURGICOS} Capitulo: {SISTEMA OSTEOMUSCULAR} Grupo: {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA DE FRACTURA SIN FIJACION INTERNA},466
