id,value
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {EXTRACCION DE DISPOSITIVO IMPLANTADO O CUERPO EXTRAÑO EN HUESO},409
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {FIJACION INTERNA DE HUESO SIN REDUCCION DE FRACTURA},19
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {INJERTO OSEO (AUTOLOGO HETEROLOGO)},87
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {PROCEDIMIENTO DE ALARGAMIENTO DE EXTREMIDADES},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN HUESOS EXCEPTO HUESOS FACIALES} SubGrupo: {PROCEDIMIENTOS DE ACORTAMIENTO DE EXTREMIDADES},34
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {AMPUTACION DE MIEMBRO INFERIOR},10
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {AMPUTACION DE MIEMBRO SUPERIOR},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {OTROS PROCEDIMIENTOS EN EL SISTEMA OSTEOMUSCULAR},34
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {REIMPLANTE DE EXTREMIDAD},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {OTROS PROCEDIMIENTOS EN SISTEMA OSTEOMUSCULAR} SubGrupo: {REMODELACION (RECONSTRUCCION) (REVISION) DEL MUÑON DE AMPUTACION},25
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTRODESIS DE OTRA ARTICULACION},17
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTRODESIS DE PIE Y TOBILLO},18
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTRODESIS O FUSION ESPINAL},67
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA DE CADERA RODILLA Y TOBILLO},384
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA DE PIE Y ARTEJOS},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA Y REPARACIONES DE MUÑECA MANO Y DEDOS},279
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {ARTROPLASTIA Y REPARACION DE HOMBRO Y CODO},127
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {OTROS PROCEDIMIENTOS EN ARTICULACIONES},455
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS DE REPARACION Y PLASTIAS EN ESTRUCTURAS DE LA ARTICULACION} SubGrupo: {REEMPLAZO ARTICULAR EN EXTREMIDADES INFERIORES},94
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {ARTROSCOPIA},9
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {BIOPSIA DE ESTRUCTURAS ARTICULARES},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {DIVISION DE CAPSULA O LIGAMENTO O CARTILAGO ARTICULAR},37
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {ESCISION DE CARTILAGO SEMILUNAR DE RODILLA},120
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {ESCISION O ABLACIONDE DISCO INTERVERTEBRAL},46
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {INCISION Y ESCISION DE ESTRUCTURAS DE ARTICULACION},95
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {OTRA ARTROTOMIA NO CLASIFICADA BAJO OTRO CONCEPTO},14
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {OTROS PROCEDIMIENTOS EN ARTICULACION},44
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN ESTRUCTURAS DE ARTICULACION} SubGrupo: {SINOVECTOMIA},106
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {BIOPSIA DE HUESO Y PERIOSTIO},23
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {ESCISION LOCAL DE LESION OSEA O TEJIDO OSEO},37
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {ESCISION Y REPARACION DE HALLUX VALGUS (JUANETE) Y DE OTRAS DEFORMIDADES DE LOS DEDOS DEL PIE},68
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {OSTEOTOMIA},193
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {RESECCION OSEA (OSTEOTOMIA) PARCIAL},35
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {RESECCION OSEA (OSTEOTOMIA) TOTAL},11
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {SECUESTRECTOMIA DRENAJE DESBRIDAMIENTO},394
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS NO FACIALES} SubGrupo: {TOMA DE INJERTO OSEO},8
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {ARTROPLASTIA TEMPOROMANDIBULAR},4
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {ESCISION LOCAL O ABLACION DE LESIONES EN HUESO FACIAL},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {ESCISION Y RECONSTRUCCION DE HUESOS FACIALES},11
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {INCISION DE HUESO FACIAL SIN DIVISION},30
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {OSTECTOMIA PARCIAL DE HUESO FACIAL},8
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {OTROS PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES},40
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN HUESOS Y ARTICULACIONES FACIALES},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {REDUCCION DE FRACTURA FACIAL},205
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN HUESOS Y ARTICULACIONES FACIALES} SubGrupo: {REPARACION DE HUESO FACIAL Y PROCEDIMIENTOS DE ORTOGNATICA},87
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {BURSECTOMIA},29
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {ESCISION DE LESION DE MUSCULO TENDON FASCIA Y BOLSA SINOVIAL},32
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {INCISION DE MUSCULO TENDON FASCIA Y BURSA},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {INCISION O DIVISION EN MUSCULO TENDON Y FASCIA},39
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {OTRA ESCISION DE MUSCULO TENDON Y FASCIA},11
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {OTRAS OPERACIONES PLASTICAS EN MUSCULO TENDON Y FASCIA},17
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {OTROS PROCEDIMIENTOS EN MUSCULOS TENDON FASCIA Y BURSA},340
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN MUSCULO TENDON FASCIA Y BOLSA SINOVIAL INCLUSO AQUEL DE MANO},11
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {RECONSTRUCCION DE MUSCULOS Y TENDON},85
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN MUSCULO TENDON FASCIA Y BURSA EXCEPTO MANO} SubGrupo: {SUTURAS DE MUSCULO TENDON Y FASCIA},317
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {ESCISION DE LESION DE MUSCULO FASCIA O ENVOLTURA O VAINA DE TENDON DE MANO},37
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {INCISION DE MUSCULO TENDON Y FASCIA DE MANO},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {INCISION DE MUSCULO TENDON FASCIA Y BOLSA SINOVIAL DE MANO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {OTRA ESCISION DE TEJIDO BLANDO DE MANO},32
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {OTROS PROCEDIMIENTOS EN MUSCULO TENDON Y FASCIA DE MANO},70
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {OTROS PROCEDIMIENTOS PLASTICOS EN MANO},86
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {PROCEDIMIENTOS PLASTICOS EN MANO CON INJERTO O IMPLANTE},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {RECONSTRUCCION DE DEDO PULGAR},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {SUTURA DE MUSCULO TENDON Y FASCIA DE MANO},84
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {PROCEDIMIENTOS EN TENDONES MUSCULOS Y FASCIA DE MANO} SubGrupo: {TRASPLANTE DE MUSCULO Y TENDON DE MANO},12
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA},24
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA CON O SIN FIJACION INTERNA DE EPIFISIS SEPARADA},51
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA DE FRACTURA CON FIJACION INTERNA},1369
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA DE FRACTURA SIN FIJACION INTERNA},76
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION ABIERTA DE LUXACION},141
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE EPIFISIS SEPARADA},45
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA},113
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA},369
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION CERRADA DE LUXACIONES},156
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA OSTEOMUSCULAR} Grupo : {REDUCCION DE FRACTURA Y LUXACION} SubGrupo: {REDUCCION DE FRACTURAS INTRAARTICULARES Y LUXOFRACTURAS},243
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS DE ATENCION E INDUCCION DEL PARTO VAGINAL} SubGrupo: {PARTO ASISTIDO MANUALMENTE},1500
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS DE ATENCION E INDUCCION DEL PARTO VAGINAL} SubGrupo: {PARTO INTERVENIDO CON MANIOBRAS MANUALES},30
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {AMNIOCENTESIS},15
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {LEGRADO UTERINO OBSTETRICO},386
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {OTROS PROCEDIMIENTOS OBSTETRICOS EN PERINE VULVA O VAGINA},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {REMOCION MANUAL DE PLACENTA RETENIDA},21
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {REPARACION DE DESGARRO UTERINO OBSTETRICO ACTUAL},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {REPARACION DE OTRAS LACERACIONES O DESGARROS OBSTETRICOS},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS E INTERVENCIONES OBSTETRICOS} SubGrupo: {TAPONAMIENTO OBSTETRICO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {DILATACION Y LEGRADO DE UTERO},108
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {ESCISION Y ABLACION DE LESION O TEJIDO EN UTERO Y ESTRUCTURAS DE SOPORTE},62
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {EVACUACION POR ASPIRACION DE UTERO},173
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {EXTRACCION DE CUERPO EXTRAÑO INTRAUTERINO},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {INSERCION DE DISPOSITIVO INTRAUTERINO ANTICONCEPTIVO},928
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {OTROS PROCEDIMIENTOS EN UTERO CUELLO UTERINO (CERVIX)},141
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {OTROS PROCEDIMIENTOS EN UTERO Y ESTRUCTURAS DE SOPORTE} SubGrupo: {REPARACION O PLASTIA UTERINA},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN PARTO ABDOMINAL} SubGrupo: {CESAREA Y EXTRACCION DE FETO},663
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN PARTO ABDOMINAL} SubGrupo: {REMOCION DE FETO INTRAPERITONEAL},4
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN PARTO VAGINAL} SubGrupo: {ATENCION DEL PARTO VAGINAL INSTRUMENTADO},27
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {AMPUTACION EN CUELLO UTERINO (CERVIX)},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {CONIZACIONES},49
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {DILATACION DEL CANAL CERVICAL},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {OTRA ESCISION O ABLACION DE TEJIDOS DE CUELLO UTERINO},62
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN CUELLO UTERINO (CERVIX)},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN CUELLO UTERINO} SubGrupo: {REPARACION DE ORIFICIO INTERNO DE CUELLO UTERINO (CERVIX)},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA REPRODUCTOR FEMENINO} Grupo : {PROCEDIMIENTOS EN OVARIO} SubGrupo: {ESCISION DE UN SOLO OVARIO},7
